seed,n_clusters,points_per_cluster,dim,cluster_std,ari,nmi,sse,steps,converged,min_inter_token_dist,collapsed,n_tokens,n_steps,temperature,lr,momentum,repulsion,method
16,5,80,6,0.3,0.7808896210873146,0.9057460992755191,3059.4974954848885,26,True,6.859377202901104,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
17,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1451.2906640826768,24,True,6.668086874964701,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
18,5,80,6,0.3,0.5516757356524628,0.7527784539294601,6016.367995220085,30,False,0.5183605909391316,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
19,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1668.0372554335506,30,False,7.294415999258979,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
20,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2270.8169663046874,29,True,5.8104110770794914,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
21,5,80,6,0.3,0.7808896210873146,0.9057460992755191,4600.798342047641,26,True,5.955092829489912,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
22,5,80,6,0.3,0.5518735939002459,0.7528625106609876,2833.2701501545216,30,False,0.5092183423595932,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
23,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2481.2575150872185,26,True,7.774046620476259,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
24,5,80,6,0.3,0.7808896210873146,0.9057460992755191,772.9016717632553,25,True,5.845445978644951,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
25,5,80,6,0.3,0.7808896210873146,0.9057460992755191,792.3650959194622,21,True,4.066796922918134,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
26,5,80,6,0.3,0.7808896210873146,0.9057460992755191,880.6510791877165,26,True,8.657030002415622,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
27,5,80,6,0.3,0.5515570028383224,0.7527280710078971,5680.222323164637,26,True,0.523374678530408,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
28,5,80,6,0.3,0.7808896210873146,0.9057460992755191,839.0249131769347,24,True,7.513430865539087,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
29,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2636.7766275622143,26,True,7.586417863729052,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
0,3,80,6,0.6,0.868405530011043,0.904889305927475,489.76079614393944,30,False,0.06343020568600304,0.0,4,30,1.0,1.0,0.0,0.0,baseline
1,3,80,6,0.6,0.8714114890144744,0.9062553169812129,496.6367741584314,18,True,0.010067387961448949,0.0,4,30,1.0,1.0,0.0,0.0,baseline
2,3,80,6,0.6,0.86909312366145,0.9052002896311647,505.5219137704561,25,True,0.02584193367883565,0.0,4,30,1.0,1.0,0.0,0.0,baseline
3,3,80,6,0.6,0.8686634135860875,0.9050058388891631,505.39875904212175,21,True,0.4243062807226484,0.0,4,30,1.0,1.0,0.0,0.0,baseline
4,3,80,6,0.6,0.86969451649677,0.9054730036808499,483.71492354422116,30,False,0.03769834321847941,0.0,4,30,1.0,1.0,0.0,0.0,baseline
5,3,80,6,0.6,0.868405530011043,0.904889305927475,487.46568650284314,30,False,0.41749988425239837,0.0,4,30,1.0,1.0,0.0,0.0,baseline
6,3,80,6,0.6,0.8683195592286501,0.9048504844691445,473.00282802250797,21,True,0.010056424479108279,0.0,4,30,1.0,1.0,0.0,0.0,baseline
7,3,80,6,0.6,0.86909312366145,0.9052002896311647,488.7429690019341,30,False,0.025149413535508904,0.0,4,30,1.0,1.0,0.0,0.0,baseline
8,3,80,6,0.6,0.8686634135860875,0.9050058388891631,518.878886827124,30,False,0.07006717395229231,0.0,4,30,1.0,1.0,0.0,0.0,baseline
9,3,80,6,0.6,0.8683195592286501,0.9048504844691445,527.5484443868768,30,False,0.11890308594700029,0.0,4,30,1.0,1.0,0.0,0.0,baseline
10,3,80,6,0.6,0.868405530011043,0.904889305927475,466.5692186866698,30,False,0.1118009859978218,0.0,4,30,1.0,1.0,0.0,0.0,baseline
11,3,80,6,0.6,0.8686634135860875,0.9050058388891631,518.7705382042716,30,False,0.1902527370321369,0.0,4,30,1.0,1.0,0.0,0.0,baseline
12,3,80,6,0.6,0.8683195592286501,0.9048504844691445,501.47889579828404,30,False,0.4422108841391836,0.0,4,30,1.0,1.0,0.0,0.0,baseline
13,3,80,6,0.6,0.868405530011043,0.904889305927475,484.85268660388635,30,False,0.0806373225038412,0.0,4,30,1.0,1.0,0.0,0.0,baseline
14,3,80,6,0.6,0.8686634135860875,0.9050058388891631,513.8140976027319,14,True,0.44754801749722073,0.0,4,30,1.0,1.0,0.0,0.0,baseline
15,3,80,6,0.6,0.8686634135860875,0.9050058388891631,497.75720361438607,17,True,0.43840054283099683,0.0,4,30,1.0,1.0,0.0,0.0,baseline
16,3,80,6,0.6,0.8686634135860875,0.9050058388891631,517.4295092761965,30,False,0.019005809518417606,0.0,4,30,1.0,1.0,0.0,0.0,baseline
17,3,80,6,0.6,0.39853648336626574,0.6069626626153607,2893.711806721143,30,False,0.29461747922107434,0.0,4,30,1.0,1.0,0.0,0.0,baseline
18,3,80,6,0.6,0.8683195592286501,0.9048504844691445,521.2455192523748,30,False,0.648355553817723,0.0,4,30,1.0,1.0,0.0,0.0,baseline
19,3,80,6,0.6,0.86909312366145,0.9052002896311651,495.38870653896356,19,True,0.5457946093239244,0.0,4,30,1.0,1.0,0.0,0.0,baseline
20,3,80,6,0.6,0.8683195592286501,0.9048504844691445,488.10873958895127,25,True,0.4379669322021717,0.0,4,30,1.0,1.0,0.0,0.0,baseline
21,3,80,6,0.6,0.8686634135860875,0.9050058388891631,489.6635421068647,30,False,0.4576583610452699,0.0,4,30,1.0,1.0,0.0,0.0,baseline
22,3,80,6,0.6,0.8600664481136449,0.8884975834246182,506.5445925361023,17,True,0.7810126219429393,0.0,4,30,1.0,1.0,0.0,0.0,baseline
23,3,80,6,0.6,0.8714114890144744,0.9062553169812129,496.9339320317423,30,False,0.11682524924588789,0.0,4,30,1.0,1.0,0.0,0.0,baseline
24,3,80,6,0.6,0.86909312366145,0.9052002896311647,498.6495051855345,27,True,0.3703994057414226,0.0,4,30,1.0,1.0,0.0,0.0,baseline
25,3,80,6,0.6,0.8555831573076069,0.886530319649823,532.8288697230855,30,False,0.12591619541364865,0.0,4,30,1.0,1.0,0.0,0.0,baseline
26,3,80,6,0.6,0.8725264952962015,0.9067663329111241,512.9092387688371,30,False,0.03052830865793564,0.0,4,30,1.0,1.0,0.0,0.0,baseline
27,3,80,6,0.6,0.8686634135860875,0.9050058388891631,492.12782959062065,29,True,0.6492919257886326,0.0,4,30,1.0,1.0,0.0,0.0,baseline
28,3,80,6,0.6,0.868405530011043,0.904889305927475,509.6099514070238,30,False,0.05456811710487123,0.0,4,30,1.0,1.0,0.0,0.0,baseline
29,3,80,6,0.6,0.8683195592286501,0.9048504844691445,496.4264407490997,19,True,0.4216496423161919,0.0,4,30,1.0,1.0,0.0,0.0,baseline
0,3,80,6,0.6,0.868405530011043,0.904889305927475,492.00891250712243,26,True,0.010768799019264287,0.0,4,30,1.0,1.0,0.5,0.0,inertia
1,3,80,6,0.6,0.868405530011043,0.904889305927475,497.0307558556178,24,True,0.00022816100312933983,0.0,4,30,1.0,1.0,0.5,0.0,inertia
2,3,80,6,0.6,0.86909312366145,0.9052002896311648,506.61910179319847,21,True,0.0010369367540234596,0.0,4,30,1.0,1.0,0.5,0.0,inertia
3,3,80,6,0.6,0.86909312366145,0.9052002896311648,505.7957906292891,24,True,0.411900031874304,0.0,4,30,1.0,1.0,0.5,0.0,inertia
4,3,80,6,0.6,0.86909312366145,0.9052002896311648,484.9299788491587,23,True,0.008597896391989475,0.0,4,30,1.0,1.0,0.5,0.0,inertia
5,3,80,6,0.6,0.868405530011043,0.904889305927475,486.9674699874797,23,True,0.43329567831744786,0.0,4,30,1.0,1.0,0.5,0.0,inertia
6,3,80,6,0.6,0.86909312366145,0.9052002896311648,473.3936971049163,21,True,0.0010585569603902857,0.0,4,30,1.0,1.0,0.5,0.0,inertia
7,3,80,6,0.6,0.8686634135860875,0.9050058388891631,489.7519312052255,22,True,0.002249033504701256,0.0,4,30,1.0,1.0,0.5,0.0,inertia
8,3,80,6,0.6,0.8686634135860875,0.9050058388891631,520.6267771426736,26,True,0.02801070972350724,0.0,4,30,1.0,1.0,0.5,0.0,inertia
9,3,80,6,0.6,0.868405530011043,0.904889305927475,526.7000441244983,30,False,0.1391396297774514,0.0,4,30,1.0,1.0,0.5,0.0,inertia
10,3,80,6,0.6,0.8683195592286501,0.9048504844691445,470.04690400440427,24,True,0.026686232525899876,0.0,4,30,1.0,1.0,0.5,0.0,inertia
11,3,80,6,0.6,0.86909312366145,0.9052002896311647,522.0408046358043,21,True,0.11168551556547529,0.0,4,30,1.0,1.0,0.5,0.0,inertia
12,3,80,6,0.6,0.8683195592286501,0.9048504844691445,501.3872206027037,30,False,0.4457032823519263,0.0,4,30,1.0,1.0,0.5,0.0,inertia
13,3,80,6,0.6,0.8683195592286501,0.9048504844691445,487.61694945546003,27,True,0.01674208758156151,0.0,4,30,1.0,1.0,0.5,0.0,inertia
14,3,80,6,0.6,0.8686634135860875,0.9050058388891631,513.5796211729773,21,True,0.4552079194150909,0.0,4,30,1.0,1.0,0.5,0.0,inertia
15,3,80,6,0.6,0.8686634135860875,0.9050058388891631,498.0519134196669,26,True,0.42843611415239324,0.0,4,30,1.0,1.0,0.5,0.0,inertia
16,3,80,6,0.6,0.8683195592286501,0.9048504844691445,518.1931165471132,24,True,0.0004565242231421868,0.0,4,30,1.0,1.0,0.5,0.0,inertia
17,3,80,6,0.6,0.86969451649677,0.9054730036808499,516.5392492596399,30,False,0.6445485112468399,0.0,4,30,1.0,1.0,0.5,0.0,inertia
18,3,80,6,0.6,0.8683195592286501,0.9048504844691445,520.8291546062301,21,True,0.6632914095132335,0.0,4,30,1.0,1.0,0.5,0.0,inertia
19,3,80,6,0.6,0.8686634135860875,0.9050058388891631,495.23044388830635,28,True,0.5510768144145479,0.0,4,30,1.0,1.0,0.5,0.0,inertia
20,3,80,6,0.6,0.8683195592286501,0.9048504844691445,487.86743760599796,21,True,0.44527856457794646,0.0,4,30,1.0,1.0,0.5,0.0,inertia
21,3,80,6,0.6,0.8686634135860875,0.9050058388891631,488.9379826966623,23,True,0.4803430488681523,0.0,4,30,1.0,1.0,0.5,0.0,inertia
22,3,80,6,0.6,0.8600664481136449,0.8884975834246182,506.52748536370734,23,True,0.7812116433055085,0.0,4,30,1.0,1.0,0.5,0.0,inertia
23,3,80,6,0.6,0.8714114890144744,0.9062553169812129,500.2195870145882,30,False,0.03905343833545401,0.0,4,30,1.0,1.0,0.5,0.0,inertia
24,3,80,6,0.6,0.86909312366145,0.9052002896311647,498.377835619698,30,False,0.3785708190544429,0.0,4,30,1.0,1.0,0.5,0.0,inertia
25,3,80,6,0.6,0.8555831573076069,0.886530319649823,535.7711962337605,30,False,0.05126706407332705,0.0,4,30,1.0,1.0,0.5,0.0,inertia
26,3,80,6,0.6,0.86909312366145,0.9052002896311647,514.232726795516,21,True,0.0013885008503808278,0.0,4,30,1.0,1.0,0.5,0.0,inertia
27,3,80,6,0.6,0.8686634135860875,0.9050058388891631,492.1140243296969,29,True,0.6493425445119619,0.0,4,30,1.0,1.0,0.5,0.0,inertia
28,3,80,6,0.6,0.868405530011043,0.904889305927475,511.2936586173387,24,True,0.013183969007314915,0.0,4,30,1.0,1.0,0.5,0.0,inertia
29,3,80,6,0.6,0.8683195592286501,0.9048504844691445,496.73104174481267,24,True,0.4115345488323818,0.0,4,30,1.0,1.0,0.5,0.0,inertia
0,3,80,6,0.6,0.8683195592286501,0.9048504844691445,469.9790412885433,22,True,0.7670268265406462,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
1,3,80,6,0.6,0.86969451649677,0.9054730036808499,478.392636937503,30,False,0.702890719523399,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
2,3,80,6,0.6,0.8686634135860875,0.9050058388891631,484.343534799213,30,False,0.7653120879045932,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
3,3,80,6,0.6,0.868405530011043,0.904889305927475,495.94598598808807,14,True,0.8563253077138006,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
4,3,80,6,0.6,0.86969451649677,0.9054730036808499,464.6162060527606,24,True,0.7312132070515485,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
5,3,80,6,0.6,0.868405530011043,0.904889305927475,477.6350449772717,30,False,0.8553686755551415,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
6,3,80,6,0.6,0.8683195592286501,0.9048504844691445,452.2255011011808,28,True,0.7209557753684962,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
7,3,80,6,0.6,0.86969451649677,0.9054730036808499,467.3177460564141,27,True,0.7557421741599596,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
8,3,80,6,0.6,0.8686634135860875,0.9050058388891631,500.30441044763324,30,False,0.765622067937584,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
9,3,80,6,0.6,0.8683195592286501,0.9048504844691445,507.43546895569057,30,False,0.8345747129822716,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
10,3,80,6,0.6,0.8683195592286501,0.9048504844691445,449.20029323189976,25,True,0.7770759246342499,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
11,3,80,6,0.6,0.8686634135860875,0.9050058388891631,501.7542108383491,30,False,0.8210115778426696,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
12,3,80,6,0.6,0.868405530011043,0.904889305927475,492.3867436895173,30,False,0.8578531341958571,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
13,3,80,6,0.6,0.868405530011043,0.904889305927475,464.9664565568891,14,True,0.7823712039747073,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
14,3,80,6,0.6,0.8686634135860875,0.9050058388891631,504.23651417590014,17,True,0.8698035715910993,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
15,3,80,6,0.6,0.8686634135860875,0.9050058388891631,488.67231715542493,19,True,0.8558420930460122,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
16,3,80,6,0.6,0.86909312366145,0.9052002896311651,498.83527019861384,17,True,0.7249797842181026,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
17,3,80,6,0.6,0.39794072301872685,0.6066229503910617,2880.5580444297966,30,False,0.8830066458177528,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
18,3,80,6,0.6,0.8686634135860875,0.9050058388891631,516.6209734394372,30,False,0.9276939366667349,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
19,3,80,6,0.6,0.8686634135860875,0.9050058388891631,487.8630492488576,21,True,0.9022373431678117,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
20,3,80,6,0.6,0.8683195592286501,0.9048504844691445,478.7203673465249,30,False,0.8553217905686723,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
21,3,80,6,0.6,0.868405530011043,0.904889305927475,479.2176172044294,27,True,0.8915584157290741,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
22,3,80,6,0.6,0.8609211286559922,0.8888949510277683,502.8992377633577,19,True,0.9997865395687381,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
23,3,80,6,0.6,0.8714114890144744,0.9062553169812129,478.52914935820775,17,True,0.784088739171043,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
24,3,80,6,0.6,0.86909312366145,0.9052002896311647,487.1835161849656,30,False,0.8522684094409091,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
25,3,80,6,0.6,0.8560146791012149,0.8867208048048657,516.248356210154,19,True,0.7739131787532059,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
26,3,80,6,0.6,0.8714114890144744,0.9062553169812129,490.32695073858446,30,False,0.7745064515026095,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
27,3,80,6,0.6,0.8686634135860875,0.9050058388891631,486.6044699619727,30,False,0.9357196883959261,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
28,3,80,6,0.6,0.8683195592286501,0.9048504844691445,491.2672015697555,30,False,0.7401170191014735,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
29,3,80,6,0.6,0.868405530011043,0.904889305927475,487.0704757809155,21,True,0.8462223398303471,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
0,3,80,6,0.6,0.8683195592286501,0.9048504844691445,469.9638488713259,24,True,0.7671215172927668,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
1,3,80,6,0.6,0.86969451649677,0.9054730036808499,478.47070229925833,24,True,0.7032351951588312,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
2,3,80,6,0.6,0.868405530011043,0.904889305927475,484.39898174156014,23,True,0.7657693447210077,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
3,3,80,6,0.6,0.868405530011043,0.904889305927475,495.96662749301663,21,True,0.8561397135949818,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
4,3,80,6,0.6,0.8704673910238212,0.9058244684484411,464.6455452808182,21,True,0.7306415726917954,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
5,3,80,6,0.6,0.8686634135860875,0.9050058388891631,477.53597616120567,23,True,0.8559504852375117,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
6,3,80,6,0.6,0.868405530011043,0.904889305927475,452.2109671929979,30,False,0.7209406846748252,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
7,3,80,6,0.6,0.86969451649677,0.9054730036808499,467.32989227796816,24,True,0.7559547112089481,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
8,3,80,6,0.6,0.86909312366145,0.9052002896311651,500.2045704907227,30,False,0.7661658306092615,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
9,3,80,6,0.6,0.868405530011043,0.904889305927475,507.40014364204706,26,True,0.8368299337010374,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
10,3,80,6,0.6,0.8683195592286501,0.9048504844691445,449.2337717037098,24,True,0.7768356464879558,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
11,3,80,6,0.6,0.8686634135860875,0.9050058388891631,502.0102300054209,26,True,0.8218357104457945,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
12,3,80,6,0.6,0.868405530011043,0.904889305927475,492.52913039565027,24,True,0.858492553490457,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
13,3,80,6,0.6,0.868405530011043,0.904889305927475,464.9683717534566,21,True,0.7818312011513983,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
14,3,80,6,0.6,0.86909312366145,0.9052002896311651,504.23142579166085,21,True,0.8696345478514896,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
15,3,80,6,0.6,0.8686634135860875,0.9050058388891631,488.6649654964984,21,True,0.8560201380383303,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
16,3,80,6,0.6,0.8686634135860875,0.9050058388891631,498.8513872485126,24,True,0.7250349690401012,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
17,3,80,6,0.6,0.8704673910238212,0.9058244684484411,511.1190461847224,29,True,0.9377781694692692,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
18,3,80,6,0.6,0.8683195592286501,0.9048504844691445,515.7604279312308,30,False,0.9416139386609527,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
19,3,80,6,0.6,0.8686634135860875,0.9050058388891631,487.8452993480257,28,True,0.9022703299040163,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
20,3,80,6,0.6,0.868405530011043,0.904889305927475,478.6502161220019,24,True,0.8563217464677852,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
21,3,80,6,0.6,0.868405530011043,0.904889305927475,479.2394269513995,21,True,0.8914981975323174,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
22,3,80,6,0.6,0.8609211286559922,0.8888949510277683,502.8918012871362,23,True,0.9992023235178786,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
23,3,80,6,0.6,0.8714114890144744,0.9062553169812129,478.4939852507214,21,True,0.7848811566729287,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
24,3,80,6,0.6,0.86909312366145,0.9052002896311647,487.180450405496,24,True,0.8523626925540583,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
25,3,80,6,0.6,0.8560146791012149,0.8867208048048657,516.2192551902746,25,True,0.774181810162761,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
26,3,80,6,0.6,0.8704673910238212,0.9058244684484411,490.4482887436526,28,True,0.7751536832424671,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
27,3,80,6,0.6,0.8686634135860875,0.9050058388891631,486.56906593381143,27,True,0.9357598752635891,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
28,3,80,6,0.6,0.8683195592286501,0.9048504844691445,490.6199452508742,30,False,0.7478315190412179,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
29,3,80,6,0.6,0.868405530011043,0.904889305927475,487.0549910074253,24,True,0.8466564858305644,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
0,4,80,6,0.6,1.0,1.0,651.801848244959,4,True,5.622804087430003,0.0,4,30,1.0,1.0,0.0,0.0,baseline
1,4,80,6,0.6,1.0,1.0,689.1161740054691,4,True,6.189683150737738,0.0,4,30,1.0,1.0,0.0,0.0,baseline
2,4,80,6,0.6,1.0,1.0,672.5349510234556,4,True,5.862325840181954,0.0,4,30,1.0,1.0,0.0,0.0,baseline
3,4,80,6,0.6,1.0,1.0,693.6932633377107,3,True,6.763130104347309,0.0,4,30,1.0,1.0,0.0,0.0,baseline
4,4,80,6,0.6,1.0,1.0,645.6803565747007,3,True,9.551386624202996,0.0,4,30,1.0,1.0,0.0,0.0,baseline
5,4,80,6,0.6,1.0,1.0,666.8806086190814,5,True,5.3374185940431,0.0,4,30,1.0,1.0,0.0,0.0,baseline
6,4,80,6,0.6,0.6271222417070673,0.8000962313585842,4016.236367354119,24,True,0.01207044880219993,0.0,4,30,1.0,1.0,0.0,0.0,baseline
7,4,80,6,0.6,1.0,1.0,664.3821731953685,20,True,6.228622478779514,0.0,4,30,1.0,1.0,0.0,0.0,baseline
8,4,80,6,0.6,1.0,1.0,686.23536490945,3,True,6.902224486897631,0.0,4,30,1.0,1.0,0.0,0.0,baseline
9,4,80,6,0.6,1.0,1.0,714.2791635990936,2,True,8.777115717739253,0.0,4,30,1.0,1.0,0.0,0.0,baseline
10,4,80,6,0.6,0.6273992541638475,0.8002166662574268,3986.925972408698,28,True,0.018077445254043225,0.0,4,30,1.0,1.0,0.0,0.0,baseline
11,4,80,6,0.6,0.6271222417070673,0.8000962313585842,1363.6882596318035,18,True,0.2302777140851067,0.0,4,30,1.0,1.0,0.0,0.0,baseline
12,4,80,6,0.6,0.6269560029361883,0.8000240481455232,2092.10117645213,20,True,0.03449998818710252,0.0,4,30,1.0,1.0,0.0,0.0,baseline
13,4,80,6,0.6,0.2427989032165687,0.5158098685669436,8460.271513012249,30,False,0.06538361026179823,0.0,4,30,1.0,1.0,0.0,0.0,baseline
14,4,80,6,0.6,1.0,1.0,703.2292525693101,5,True,3.8791801324252964,0.0,4,30,1.0,1.0,0.0,0.0,baseline
15,4,80,6,0.6,0.6282852561175624,0.8006031526233826,4471.6148395119,12,True,0.5121695006646654,0.0,4,30,1.0,1.0,0.0,0.0,baseline
16,4,80,6,0.6,0.6269560029361883,0.8000240481455232,2612.3136866576324,28,True,0.28954929959219705,0.0,4,30,1.0,1.0,0.0,0.0,baseline
17,4,80,6,0.6,1.0,1.0,701.6438485533189,4,True,7.201872205749137,0.0,4,30,1.0,1.0,0.0,0.0,baseline
18,4,80,6,0.6,0.6271222417070673,0.8000962313585842,1871.3203723658926,30,False,0.11980047097097377,0.0,4,30,1.0,1.0,0.0,0.0,baseline
19,4,80,6,0.6,1.0,1.0,709.9763508937956,4,True,9.319966319497796,0.0,4,30,1.0,1.0,0.0,0.0,baseline
20,4,80,6,0.6,0.6273992541638475,0.800216666257427,3484.6928885971856,30,False,0.5369137987575463,0.0,4,30,1.0,1.0,0.0,0.0,baseline
21,4,80,6,0.6,1.0,1.0,678.9551819952029,3,True,5.935631995093596,0.0,4,30,1.0,1.0,0.0,0.0,baseline
22,4,80,6,0.6,1.0,1.0,692.790432090087,5,True,4.041188082084898,0.0,4,30,1.0,1.0,0.0,0.0,baseline
23,4,80,6,0.6,0.6269560029361883,0.8000240481455232,2838.2262500767383,30,False,0.1538161843789545,0.0,4,30,1.0,1.0,0.0,0.0,baseline
24,4,80,6,0.6,1.0,1.0,670.327478092064,4,True,3.7771317420207513,0.0,4,30,1.0,1.0,0.0,0.0,baseline
25,4,80,6,0.6,0.6269005847953216,0.7999999999999997,1741.0141432340022,27,True,0.4060563234884572,0.0,4,30,1.0,1.0,0.0,0.0,baseline
26,4,80,6,0.6,0.6210961787875157,0.7881168670081812,4907.030086160239,30,False,0.02263680134767728,0.0,4,30,1.0,1.0,0.0,0.0,baseline
27,4,80,6,0.6,1.0,1.0,674.1446597689271,2,True,8.562626599916747,0.0,4,30,1.0,1.0,0.0,0.0,baseline
28,4,80,6,0.6,1.0,1.0,684.3704763125597,5,True,3.895663372218273,0.0,4,30,1.0,1.0,0.0,0.0,baseline
29,4,80,6,0.6,0.6271222417070673,0.8000962313585842,4327.515655623824,23,True,0.5654145837582858,0.0,4,30,1.0,1.0,0.0,0.0,baseline
0,4,80,6,0.6,1.0,1.0,651.8019255177512,27,True,5.622804353349922,0.0,4,30,1.0,1.0,0.5,0.0,inertia
1,4,80,6,0.6,1.0,1.0,689.1163341546971,24,True,6.190872334458866,0.0,4,30,1.0,1.0,0.5,0.0,inertia
2,4,80,6,0.6,1.0,1.0,672.5350037427241,26,True,5.862482885699672,0.0,4,30,1.0,1.0,0.5,0.0,inertia
3,4,80,6,0.6,1.0,1.0,693.6934293931597,26,True,6.7623210666716,0.0,4,30,1.0,1.0,0.5,0.0,inertia
4,4,80,6,0.6,1.0,1.0,645.6804261331556,27,True,9.551198418489832,0.0,4,30,1.0,1.0,0.5,0.0,inertia
5,4,80,6,0.6,1.0,1.0,666.8807595542709,25,True,5.338513023293518,0.0,4,30,1.0,1.0,0.5,0.0,inertia
6,4,80,6,0.6,0.6277869621031611,0.8003855481737214,2683.4227542094177,26,True,0.00024340381164585965,0.0,4,30,1.0,1.0,0.5,0.0,inertia
7,4,80,6,0.6,1.0,1.0,664.3822394582272,28,True,6.228897476405779,0.0,4,30,1.0,1.0,0.5,0.0,inertia
8,4,80,6,0.6,1.0,1.0,686.235588450205,26,True,6.90213876057085,0.0,4,30,1.0,1.0,0.5,0.0,inertia
9,4,80,6,0.6,1.0,1.0,714.3398951938606,13,True,8.77331312959059,0.0,4,30,1.0,1.0,0.5,0.0,inertia
10,4,80,6,0.6,0.6269005847953216,0.7999999999999997,3987.6860190932716,26,True,0.00042716672739215593,0.0,4,30,1.0,1.0,0.5,0.0,inertia
11,4,80,6,0.6,0.6271222417070673,0.8000962313585842,1368.5185260199396,30,False,0.11114716719926304,0.0,4,30,1.0,1.0,0.5,0.0,inertia
12,4,80,6,0.6,0.6269005847953216,0.7999999999999997,2092.5209807040355,23,True,0.024503488792502276,0.0,4,30,1.0,1.0,0.5,0.0,inertia
